Script started on Monday 20 October 2014 05:14:49 PM CDT
root@naveen-Inspiron-1525: /home/naveenroot@naveen-Inspiron-1525:/home/naveen# 
Welcome to the MySQL monitor.  Commands end with ; or \g.
Your MySQL connection id is 39
Server version: 5.5.34-0ubuntu0.13.04.1 (Ubuntu)

Copyright (c) 2000, 2013, Oracle and/or its affiliates. All rights reserved.

Oracle is a registered trademark of Oracle Corporation and/or its
affiliates. Other names may be trademarks of their respective
owners.

Type 'help;' or '\h' for help. Type '\c' to clear the current input statement.

mysql> 
mysql> show tables;
ERROR 1046 (3D000): No database selected
mysql> use soccerLeague2014;
+--------------------+
| Database           |
+--------------------+
| information_schema |
| mysql              |
| naveen             |
| performance_schema |
| soccerLeague2014   |
| test               |
+--------------------+
6 rows in set (0.00 sec)

mysql> use soccerLeague2014;
Reading table information for completion of table and column names
You can turn off this feature to get a quicker startup with -A

Database changed
mysql> show tables;
+----------------------------+
| Tables_in_soccerLeague2014 |
+----------------------------+
| Club                       |
| Fixtures                   |
| Fouls                      |
| Goals                      |
| LeaguePlayer               |
| LineUp                     |
| Manager                    |
| PastMatches                |
| PlayerMatchStats           |
| Referee                    |
| Seasons                    |
| Squad                      |
| SquadManager               |
| SquadPlayers               |
| Standings                  |
| Substitute                 |
| TeamMatchStats             |
+----------------------------+
17 rows in set (0.00 sec)

mysql> select * from Club;
+--------+---------------------+------------+------------------+------------------+------------------+----------+------------------+------------------+---------------------------------------+
| ClubId | ClubName            | Founded    | ClubOwner        | Chairman         | Nickname         | Mascot   | CurrentAwayColor | CurrentHomeColor | Stadium                               |
+--------+---------------------+------------+------------------+------------------+------------------+----------+------------------+------------------+---------------------------------------+
|      1 | Atletico de Kolkata | 2014-08-08 | Sourav Ganguly   | Sanjiv Goenka    | Sanjiv Goenka    | Lion     | Black            | Red              | Salt Lake Stadium                     |
|      2 | Chennaiyin          | 2014-08-03 | MS Dhoni         | A Bachchan       | A Bachchan       | Monster  | White            | Yellow           | Jawaharlal Nehru Stadium (Chennai)    |
|      3 | Delhi Dynamos       | 2014-07-31 | S.N. Sharma      | S.N. Sharma      | S.N. Sharma      | Plane    | Blue             | Green            | Jawaharlal Nehru Stadium (Delhi)      |
|      4 | Goa                 | 2014-08-04 | Virat Kohli      | Venugopal Dhoot  | Venugopal Dhoot  | Bull     | Green            | Brown            | Fatorda Stadium                       |
|      5 | Kerala Blasters     | 2014-08-15 | Sachin Tendulkar | Prasad V Potluri | Prasad V Potluri | Elephant | Red              | Black            | Jawaharlal Nehru Stadium (Kochi)      |
|      6 | Mumbai City         | 2014-08-01 | Ranbir Kapoor    | Bimal Parekh     | Bimal Parekh     | Train    | Brown            | White            | DY Patil Stadium                      |
|      7 | NorthEast United    | 2014-05-07 | John Abraham     | Shillong Lajong  | Shillong Lajong  | Stars    | Purpule          | Purpule          | Indira Gandhi Athletic Stadium        |
|      8 | Pune City           | 2014-08-21 | Hrithik Roshan   | Gaurav Modwel    | Gaurav Modwel    | Horse    | Yellow           | Blue             | Shree Shiv Chhatrapati Sports Complex |
+--------+---------------------+------------+------------------+------------------+------------------+----------+------------------+------------------+---------------------------------------+
8 rows in set (0.00 sec)

mysql> select * from Club;[1P;[1P;[1P;[1P;L;e;a;g;u;e;P;l;a;y;e;r;
+----------+-------------+-----------+------+-------------+------------+---------------+--------------+-----------+
| PlayerID | FirstName   | LastName  | Age  | Nationality | DebutDate  | CurrentClubID | TotalMatches | isRetired |
|    135 |      23 |        1 |         41 | Red    |
|    136 |      23 |        3 |          6 | Red    |
|    137 |      23 |        3 |         54 | Yellow |
|    138 |      24 |        1 |         72 | Yellow |
|    139 |      24 |        4 |         69 | Yellow |
|    140 |      24 |        4 |         66 | Yellow |
|    141 |      24 |        4 |          3 | Red    |
|    142 |      24 |        4 |         73 | Yellow |
|    143 |      24 |        4 |         30 | Red    |
|    144 |      25 |        1 |         46 | Red    |
|    145 |      25 |        1 |         43 | Red    |
|    146 |      25 |        1 |         69 | Yellow |
|    147 |      25 |        5 |         62 | Red    |
|    148 |      25 |        5 |          7 | Red    |
|    149 |      25 |        5 |         27 | Yellow |
|    150 |      26 |        1 |         24 | Yellow |
|    151 |      26 |        6 |         23 | Red    |
|    152 |      26 |        6 |         41 | Yellow |
|    153 |      26 |        6 |         88 | Red    |
|    154 |      26 |        6 |         63 | Red    |
|    155 |      26 |        6 |         43 | Red    |
|    156 |      27 |        1 |          2 | Red    |
|    157 |      27 |        1 |         83 | Red    |
|    158 |      27 |        1 |         75 | Red    |
|    159 |      27 |        1 |         69 | Yellow |
|    160 |      27 |        1 |         72 | Yellow |
|    161 |      27 |        7 |         54 | Red    |
|    162 |      28 |        8 |         85 | Red    |
|    163 |      28 |        8 |         63 | Red    |
|    164 |      28 |        8 |         89 | Yellow |
|    165 |      28 |        8 |         52 | Red    |
|    166 |      28 |        8 |         15 | Red    |
|    167 |      28 |        8 |         67 | Red    |
|    168 |      29 |        2 |         37 | Red    |
|    169 |      29 |        2 |         57 | Yellow |
|    170 |      29 |        2 |         31 | Red    |
|    171 |      29 |        2 |         14 | Yellow |
|    172 |      29 |        2 |         64 | Yellow |
|    173 |      29 |        2 |         78 | Red    |
|    174 |      30 |        1 |         43 | Yellow |
|    175 |      30 |        3 |          8 | Yellow |
|    176 |      30 |        3 |         34 | Red    |
|    177 |      30 |        3 |         48 | Yellow |
|    178 |      30 |        3 |         41 | Red    |
|    179 |      30 |        3 |         74 | Red    |
|    180 |      31 |        1 |         88 | Yellow |
|    181 |      31 |        4 |         88 | Yellow |
|    182 |      31 |        4 |         53 | Red    |
|    183 |      31 |        4 |         31 | Yellow |
|    184 |      31 |        4 |         82 | Yellow |
|    185 |      31 |        4 |         77 | Red    |
|    186 |      32 |        1 |         16 | Yellow |
|    187 |      32 |        1 |         89 | Yellow |
|    188 |      32 |        1 |          8 | Red    |
|    189 |      32 |        1 |         75 | Red    |
|    190 |      32 |        5 |          8 | Yellow |
|    191 |      32 |        5 |         22 | Yellow |
|    192 |      33 |        1 |         55 | Red    |
|    193 |      33 |        1 |         64 | Yellow |
|    194 |      33 |        1 |         71 | Red    |
|    195 |      33 |        1 |         54 | Yellow |
|    196 |      33 |        1 |         72 | Yellow |
|    197 |      33 |        6 |         61 | Red    |
|    198 |      34 |        7 |          6 | Red    |
|    199 |      34 |        7 |          4 | Red    |
|    200 |      34 |        7 |         69 | Red    |
|    201 |      34 |        7 |         16 | Red    |
|    202 |      34 |        7 |         44 | Yellow |
|    203 |      34 |        7 |         24 | Red    |
|    204 |      35 |        1 |         65 | Yellow |
|    205 |      35 |        1 |         46 | Red    |
|    206 |      35 |        1 |         29 | Red    |
|    207 |      35 |        8 |         47 | Yellow |
|    208 |      35 |        8 |          7 | Yellow |
|    209 |      35 |        8 |         27 | Red    |
|    210 |      36 |        1 |         59 | Yellow |
|    211 |      36 |        2 |         81 | Red    |
|    212 |      36 |        2 |          6 | Yellow |
|    213 |      36 |        2 |         87 | Red    |
|    214 |      36 |        2 |          0 | Yellow |
|    215 |      36 |        2 |          7 | Yellow |
|    216 |      37 |        1 |         83 | Yellow |
|    217 |      37 |        1 |         35 | Yellow |
|    218 |      37 |        1 |         76 | Red    |
|    219 |      37 |        3 |         49 | Yellow |
|    220 |      37 |        3 |         89 | Red    |
|    221 |      37 |        3 |         43 | Red    |
|    222 |      38 |        4 |         84 | Yellow |
|    223 |      38 |        4 |         41 | Yellow |
|    224 |      38 |        4 |         30 | Yellow |
|    225 |      38 |        4 |         54 | Yellow |
|    226 |      38 |        4 |          2 | Yellow |
|    227 |      38 |        4 |         12 | Yellow |
|    228 |      39 |        1 |          2 | Red    |
|    229 |      39 |        1 |         59 | Red    |
|    230 |      39 |        5 |          1 | Yellow |
|    231 |      39 |        5 |         22 | Yellow |
|    232 |      39 |        5 |         38 | Red    |
|    233 |      39 |        5 |         70 | Yellow |
|    234 |      40 |        1 |         47 | Yellow |
|    235 |      40 |        1 |         14 | Yellow |
|    236 |      40 |        1 |         25 | Red    |
|    237 |      40 |        1 |         43 | Red    |
|    238 |      40 |        6 |          1 | Yellow |
|    239 |      40 |        6 |         60 | Red    |
|    240 |      41 |        1 |         84 | Yellow |
|    241 |      41 |        1 |         49 | Red    |
|    242 |      41 |        1 |         17 | Yellow |
|    243 |      41 |        7 |         61 | Red    |
|    244 |      41 |        7 |         65 | Red    |
|    245 |      41 |        7 |         72 | Yellow |
|    246 |      42 |        1 |         65 | Red    |
|    247 |      42 |        1 |         13 | Red    |
|    248 |      42 |        1 |         83 | Red    |
|    249 |      42 |        8 |         60 | Red    |
|    250 |      42 |        8 |         15 | Yellow |
|    251 |      42 |        8 |         72 | Yellow |
|    252 |      43 |        1 |         76 | Red    |
|    253 |      43 |        1 |         37 | Yellow |
|    254 |      43 |        1 |         41 | Red    |
|    255 |      43 |        1 |         84 | Red    |
|    256 |      43 |        2 |         85 | Red    |
|    257 |      43 |        2 |         89 | Red    |
|    258 |      44 |        1 |         32 | Red    |
|    259 |      44 |        1 |         40 | Yellow |
|    260 |      44 |        3 |         25 | Yellow |
|    261 |      44 |        3 |         47 | Red    |
|    262 |      44 |        3 |         35 | Red    |
|    263 |      44 |        3 |         53 | Yellow |
|    264 |      45 |        1 |         38 | Yellow |
|    265 |      45 |        1 |         24 | Yellow |
|    266 |      45 |        4 |         35 | Yellow |
|    267 |      45 |        4 |         23 | Red    |
|    268 |      45 |        4 |         51 | Yellow |
|    269 |      45 |        4 |          6 | Red    |
|    270 |      46 |        1 |         36 | Yellow |
|    271 |      46 |        1 |          5 | Red    |
|    272 |      46 |        1 |         37 | Red    |
|    273 |      46 |        1 |         34 | Red    |
|    274 |      46 |        5 |         49 | Yellow |
|    275 |      46 |        5 |         46 | Yellow |
|    276 |      47 |        6 |          2 | Red    |
|    277 |      47 |        6 |         54 | Red    |
|    278 |      47 |        6 |         37 | Yellow |
|    279 |      47 |        6 |         61 | Yellow |
|    280 |      47 |        6 |         53 | Yellow |
|    281 |      47 |        6 |         29 | Red    |
|    282 |      48 |        1 |         29 | Red    |
|    283 |      48 |        1 |         43 | Red    |
|    284 |      48 |        7 |         54 | Red    |
|    285 |      48 |        7 |         82 | Yellow |
|    286 |      48 |        7 |         89 | Red    |
|    287 |      48 |        7 |         41 | Yellow |
|    288 |      49 |        1 |         12 | Yellow |
|    289 |      49 |        1 |         47 | Red    |
|    290 |      49 |        8 |         60 | Yellow |
|    291 |      49 |        8 |         16 | Yellow |
|    292 |      49 |        8 |         51 | Yellow |
|    293 |      49 |        8 |         47 | Red    |
|    294 |      50 |        1 |         88 | Red    |
|    295 |      50 |        1 |          6 | Red    |
|    296 |      50 |        1 |         22 | Red    |
|    297 |      50 |        2 |         71 | Red    |
|    298 |      50 |        2 |         38 | Red    |
|    299 |      50 |        2 |         72 | Yellow |
|    300 |      51 |        1 |         18 | Red    |
|    301 |      51 |        1 |         45 | Red    |
|    302 |      51 |        1 |          5 | Yellow |
|    303 |      51 |        1 |         53 | Yellow |
|    304 |      51 |        1 |         72 | Yellow |
|    305 |      51 |        3 |         87 | Red    |
|    306 |      52 |        1 |         68 | Yellow |
|    307 |      52 |        1 |         52 | Yellow |
|    308 |      52 |        1 |         53 | Yellow |
|    309 |      52 |        1 |         44 | Red    |
|    310 |      52 |        4 |         61 | Yellow |
|    311 |      52 |        4 |         46 | Yellow |
|    312 |      53 |        5 |         72 | Yellow |
|    313 |      53 |        5 |         66 | Red    |
|    314 |      53 |        5 |         86 | Yellow |
|    315 |      53 |        5 |          3 | Red    |
|    316 |      53 |        5 |         30 | Yellow |
|    317 |      53 |        5 |         24 | Red    |
|    318 |      54 |        1 |         40 | Red    |
|    319 |      54 |        1 |         47 | Yellow |
|    320 |      54 |        1 |         63 | Red    |
|    321 |      54 |        1 |         12 | Red    |
|    322 |      54 |        1 |         26 | Yellow |
|    323 |      54 |        6 |         65 | Red    |
|    324 |      55 |        1 |         12 | Yellow |
|    325 |      55 |        1 |          2 | Red    |
|    326 |      55 |        1 |         53 | Red    |
|    327 |      55 |        1 |          5 | Yellow |
|    328 |      55 |        1 |         74 | Yellow |
|    329 |      55 |        7 |         58 | Red    |
|    330 |      56 |        1 |         46 | Red    |
|    331 |      56 |        1 |         38 | Yellow |
|    332 |      56 |        1 |         57 | Yellow |
|    333 |      56 |        1 |         68 | Yellow |
|    334 |      56 |        1 |         26 | Red    |
|    335 |      56 |        8 |         77 | Yellow |
|    336 |      57 |        2 |         54 | Red    |
|    337 |      57 |        2 |         31 | Yellow |
|    338 |      57 |        2 |         15 | Red    |
|    339 |      57 |        2 |         67 | Yellow |
|    340 |      57 |        1 |         86 | Yellow |
|    341 |      57 |        1 |         28 | Red    |
|    342 |      58 |        2 |         70 | Red    |
|    343 |      58 |        2 |          1 | Yellow |
|    344 |      58 |        2 |         21 | Red    |
|    345 |      58 |        2 |         61 | Yellow |
|    346 |      58 |        3 |         49 | Red    |
|    347 |      58 |        3 |         74 | Red    |
|    348 |      59 |        2 |         73 | Yellow |
|    349 |      59 |        2 |         77 | Yellow |
|    350 |      59 |        2 |         57 | Yellow |
|    351 |      59 |        2 |         26 | Red    |
|    352 |      59 |        2 |         57 | Yellow |
|    353 |      59 |        4 |          8 | Red    |
|    354 |      60 |        2 |         11 | Yellow |
|    355 |      60 |        2 |         13 | Yellow |
|    356 |      60 |        2 |         31 | Yellow |
|    357 |      60 |        2 |         68 | Yellow |
|    358 |      60 |        5 |         44 | Red    |
|    359 |      60 |        5 |         45 | Red    |
|    360 |      61 |        2 |          3 | Yellow |
|    361 |      61 |        2 |         47 | Red    |
|    362 |      61 |        2 |         88 | Red    |
|    363 |      61 |        2 |         77 | Yellow |
|    364 |      61 |        2 |         58 | Red    |
|    365 |      61 |        6 |         47 | Red    |
|    366 |      62 |        7 |         29 | Red    |
|    367 |      62 |        7 |         87 | Yellow |
|    368 |      62 |        7 |         86 | Yellow |
|    369 |      62 |        7 |         35 | Red    |
|    370 |      62 |        7 |          0 | Red    |
|    371 |      62 |        7 |         70 | Red    |
|    372 |      63 |        2 |         52 | Red    |
|    373 |      63 |        2 |          7 | Red    |
|    374 |      63 |        2 |         68 | Yellow |
|    375 |      63 |        2 |          9 | Red    |
|    376 |      63 |        2 |         53 | Yellow |
|    377 |      63 |        8 |         13 | Red    |
|    378 |      64 |        2 |         35 | Red    |
|    379 |      64 |        2 |         11 | Yellow |
|    380 |      64 |        2 |         18 | Red    |
|    381 |      64 |        2 |         39 | Yellow |
|    382 |      64 |        1 |         87 | Yellow |
|    383 |      64 |        1 |         52 | Red    |
|    384 |      65 |        2 |         49 | Red    |
|    385 |      65 |        3 |         84 | Yellow |
|    386 |      65 |        3 |         40 | Yellow |
|    387 |      65 |        3 |         34 | Yellow |
|    388 |      65 |        3 |         55 | Yellow |
|    389 |      65 |        3 |         15 | Yellow |
|    390 |      66 |        2 |         44 | Yellow |
|    391 |      66 |        2 |         86 | Red    |
|    392 |      66 |        2 |         43 | Yellow |
|    393 |      66 |        4 |         63 | Red    |
|    394 |      66 |        4 |         24 | Yellow |
|    395 |      66 |        4 |         34 | Red    |
|    396 |      67 |        2 |         43 | Yellow |
|    397 |      67 |        2 |         89 | Red    |
|    398 |      67 |        2 |         26 | Red    |
|    399 |      67 |        5 |         30 | Red    |
|    400 |      67 |        5 |         14 | Yellow |
|    401 |      67 |        5 |         65 | Yellow |
|    402 |      68 |        2 |         40 | Red    |
|    403 |      68 |        2 |         48 | Red    |
|    404 |      68 |        2 |         87 | Red    |
|    405 |      68 |        2 |         62 | Yellow |
|    406 |      68 |        6 |         51 | Red    |
|    407 |      68 |        6 |         38 | Yellow |
|    408 |      69 |        2 |         28 | Yellow |
|    409 |      69 |        2 |         70 | Red    |
|    410 |      69 |        2 |         20 | Yellow |
|    411 |      69 |        2 |         82 | Yellow |
|    412 |      69 |        2 |          7 | Red    |
|    413 |      69 |        7 |         38 | Yellow |
|    414 |      70 |        2 |         43 | Yellow |
|    415 |      70 |        2 |         77 | Red    |
|    416 |      70 |        2 |         13 | Red    |
|    417 |      70 |        8 |         82 | Red    |
|    418 |      70 |        8 |         63 | Red    |
